,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
261,Super Mario 64,Nintendo,1996-09-29,N64,Platform,6.91,2.85,1.91,0.23,11.89,False
262,Super Mario 64,Nintendo,2006-11-19,N64,Platform,6.91,2.85,1.91,0.23,11.89,False
264,Animal Crossing: Wild World,Nintendo,2005-12-05,DS,Simulation,2.55,3.52,5.33,0.88,12.27,False
265,Star Fox,Nintendo,1993-03-26,SNES,Shooter,1.61,0.51,0.8,0.07,2.99,False
266,Star Fox,Nintendo,1993-03-01,SNES,Shooter,1.61,0.51,0.8,0.07,2.99,False
267,Star Fox,Mythicon,1983-01-01,SNES,Shooter,1.61,0.51,0.8,0.07,2.99,False
268,Mario Kart 7,Nintendo,2011-12-04,3DS,Racing,4.74,3.91,2.67,0.89,12.21,False
269,Super Mario Land,Nintendo,1989-08-01,GB,Platform,10.83,2.71,4.18,0.42,18.14,False
270,Super Mario Land,Nintendo,2011-06-06,GB,Platform,10.83,2.71,4.18,0.42,18.14,False
271,Max Payne,Rockstar Games,2001-07-23,PS2,Shooter,1.99,1.05,0.05,0.22,3.31,True
272,Max Payne,Gathering of Developers,2001-07-23,PS2,Shooter,1.99,1.05,0.05,0.22,3.31,True
273,Max Payne,Rockstar Games,2001-12-06,PS2,Shooter,1.99,1.05,0.05,0.22,3.31,True
274,Max Payne,Rockstar Games,2001-12-12,PS2,Shooter,1.99,1.05,0.05,0.22,3.31,True
275,Max Payne,Rockstar Games,2003-12-18,PS2,Shooter,1.99,1.05,0.05,0.22,3.31,True
276,Max Payne,Rockstar Games,2009-04-27,PS2,Shooter,1.99,1.05,0.05,0.22,3.31,True
277,Super Mario Land 2: 6 Golden Coins,Nintendo,1992-11-02,GB,Adventure,6.16,2.04,2.69,0.29,11.18,False
278,Wii Party,Nintendo,2010-10-03,Wii,Misc,1.79,3.53,2.49,0.68,8.49,False
279,Ratchet & Clank,Sony Interactive Entertainment,2002-11-04,PS2,Platform,1.44,1.01,0.57,0.3,3.33,True
281,New Super Mario Bros.,Nintendo,2006-05-15,DS,Platform,11.38,9.23,6.5,2.9,30.01,False
282,Big Brain Academy,Nintendo,2006-06-05,DS,Misc,1.67,2.78,1.6,0.62,6.67,False
283,Dark Souls III,Bandai Namco Entertainment,2016-04-12,PS4,Role-Playing,0.58,0.44,0.33,0.21,1.56,False
284,Dark Souls III,Namco Bandai Games,2016-04-12,PS4,Role-Playing,0.58,0.44,0.33,0.21,1.56,False
285,Dark Souls III,Namco Bandai Games,2016-04-11,PS4,Role-Playing,0.58,0.44,0.33,0.21,1.56,False
286,New Super Mario Bros. Wii,Nintendo,2009-11-15,Wii,Platform,14.59,7.06,4.7,2.26,28.62,False
287,Tetris,Nintendo,1989-07-31,GB,Puzzle,23.2,2.26,4.22,0.58,30.26,False
289,Tetris,Nintendo,1989-11-01,GB,Puzzle,23.2,2.26,4.22,0.58,30.26,False
292,BioShock Infinite,2K Games,2013-03-26,X360,Shooter,1.22,0.57,0.02,0.15,1.96,False
293,BioShock Infinite,2K Games,2013-08-29,X360,Shooter,1.22,0.57,0.02,0.15,1.96,False
294,Far Cry 3,Ubisoft,2012-12-04,PS3,Shooter,0.88,1.75,0.1,0.72,3.45,False
295,Far Cry 4,Ubisoft,2014-11-18,PS4,Shooter,1.12,2.12,0.1,0.69,4.03,False
296,FIFA 12,EA Sports,2011-09-27,PS3,Sports,0.84,4.32,0.11,1.42,6.69,False
297,Call of Duty: Modern Warfare 3,Activision,2011-11-08,X360,Shooter,9.03,4.28,0.13,1.32,14.76,False
298,Command & Conquer,Electronic Arts,1995-09-26,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
299,Command & Conquer,Virgin Interactive,1995-09-26,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
300,Command & Conquer,Virgin Interactive,1995-08-31,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
301,Command & Conquer,Westwood Studios,1997-02-28,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
302,Command & Conquer,Nintendo,1999-05-31,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
303,Command & Conquer,Westwood Studios,1996-12-31,PS,Strategy,0.22,0.15,0.0,0.03,0.4,False
305,Just Dance 2,Ubisoft,2010-10-12,Wii,Misc,5.84,2.89,0.01,0.78,9.52,False
306,Just Dance 3,Ubisoft,2011-10-07,Wii,Misc,6.05,3.15,0.0,1.07,10.26,False
307,Just Dance 3,Ubisoft,2011-12-06,Wii,Misc,6.05,3.15,0.0,1.07,10.26,False
308,The Elder Scrolls V: Skyrim,Bethesda Softworks,2011-11-10,X360,Role-Playing,5.03,2.86,0.1,0.85,8.84,False
309,The Elder Scrolls V: Skyrim,Bethesda Softworks,2011-11-11,X360,Role-Playing,5.03,2.86,0.1,0.85,8.84,False
310,The Elder Scrolls V: Skyrim,Bethesda Softworks,2017-11-17,X360,Role-Playing,5.03,2.86,0.1,0.85,8.84,False
311,Wii Play,Nintendo,2007-02-12,Wii,Misc,14.03,9.2,2.93,2.85,29.02,False
312,Nintendogs,Nintendo,2005-08-22,DS,Simulation,9.07,11.0,1.93,2.75,24.76,False
313,Nintendogs,Nintendo,2005-08-23,DS,Simulation,9.07,11.0,1.93,2.75,24.76,False
314,Splatoon,Nintendo,2015-05-29,WiiU,Shooter,1.55,1.15,1.44,0.43,4.57,False
315,Duck Hunt,Nintendo,1985-10-15,NES,Shooter,26.93,0.63,0.28,0.47,28.31,False
316,Naruto: Ultimate Ninja,Bandai Namco Entertainment,2006-06-26,PS2,Fighting,0.5,0.02,0.0,0.08,0.61,True
317,Naruto: Ultimate Ninja,Namco Bandai Games,2008-09-17,PS2,Fighting,0.5,0.02,0.0,0.08,0.61,True
318,RollerCoaster Tycoon 3,Atari,2004-10-26,PC,Strategy,0.01,0.22,0.0,0.05,0.28,False
319,Devil May Cry,Capcom,2001-10-16,PS2,Action,1.36,0.86,0.64,0.13,2.99,True
320,Devil May Cry,Capcom,2019-06-25,PS2,Action,1.36,0.86,0.64,0.13,2.99,True
321,Yoshi,Nintendo,1992-06-01,NES,Puzzle,0.7,0.13,0.91,0.01,1.75,False
322,Yoshi,Nintendo,1992-07-01,NES,Puzzle,0.7,0.13,0.91,0.01,1.75,False
323,Yoshi,Nintendo,2007-07-09,NES,Puzzle,0.7,0.13,0.91,0.01,1.75,False
324,Borderlands 2,2K Games,2012-09-18,X360,Shooter,1.89,0.91,0.04,0.24,3.07,False
325,Borderlands 2,2K Games,2013-01-15,X360,Shooter,1.89,0.91,0.04,0.24,3.07,False
326,Borderlands 2,2K Games,2014-05-06,X360,Shooter,1.89,0.91,0.04,0.24,3.07,False
327,Rayman,Ubisoft,1995-09-19,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
328,Rayman,Ubisoft,1995-09-01,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
329,Rayman,Ubisoft,1995-01-01,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
330,Rayman,Ubisoft,1996-04-30,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
331,Rayman,Ubisoft,1995-09-08,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
332,Rayman,Ubisoft,2000-02-29,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
334,Rayman,Ubisoft,2009-12-07,PS,Platform,1.54,1.33,0.0,0.16,3.03,False
335,Tiger Woods PGA Tour,EA Sports,1998-08-31,PSP,Sports,0.19,0.0,0.0,0.02,0.21,False
336,Tiger Woods PGA Tour,EA Sports,2005-03-23,PSP,Sports,0.19,0.0,0.0,0.02,0.21,False
337,Tiger Woods PGA Tour,EA Sports,2004-12-14,PSP,Sports,0.19,0.0,0.0,0.02,0.21,False
338,Kinect Adventures!,Microsoft Game Studios,2010-11-04,X360,Misc,14.97,4.94,0.24,1.67,21.82,False
339,Grand Theft Auto,Rockstar Games,1998-03-27,PS,Action,0.79,1.35,0.04,0.14,2.32,False
340,Grand Theft Auto,ASC Games,1998-03-24,PS,Action,0.79,1.35,0.04,0.14,2.32,False
341,Grand Theft Auto,Take-Two Interactive,1998-06-30,PS,Action,0.79,1.35,0.04,0.14,2.32,False
342,Grand Theft Auto,Rockstar Games,2004-10-26,PS,Action,0.79,1.35,0.04,0.14,2.32,False
343,Grand Theft Auto,Rockstar Games,1999-01-01,PS,Action,0.79,1.35,0.04,0.14,2.32,False
344,Minecraft,Mojang,2011-11-18,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
345,Minecraft,Microsoft Studios,2013-06-04,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
346,Minecraft,Mojang,2010-05-10,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
348,Minecraft,Sony Computer Entertainment America,2014-05-16,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
349,Minecraft,Microsoft Studios,2014-11-18,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
350,Minecraft,Sony Computer Entertainment America,2014-11-11,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
351,Minecraft,Mojang,2018-06-21,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
352,Minecraft,Mojang,2016-06-17,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
353,Minecraft,Nintendo,2017-11-10,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
354,Minecraft,Mojang,2011-10-08,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
355,Minecraft,Mojang,2011-11-17,X360,Misc,5.58,2.83,0.02,0.77,9.2,False
356,Assassin's Creed,Ubisoft,2007-11-13,X360,Adventure,3.28,1.65,0.07,0.55,5.55,False
357,Assassin's Creed,Ubisoft,2008-04-08,X360,Adventure,3.28,1.65,0.07,0.55,5.55,False
358,Assassin's Creed,Ubisoft,2009-08-06,X360,Adventure,3.28,1.65,0.07,0.55,5.55,False
359,Assassin's Creed,Ubisoft,2011-04-12,X360,Adventure,3.28,1.65,0.07,0.55,5.55,False
360,Mario Kart DS,Nintendo,2005-11-14,DS,Racing,9.81,7.57,4.13,1.92,23.42,False
361,Mario Kart DS,Nintendo,2015-04-23,DS,Racing,9.81,7.57,4.13,1.92,23.42,False
362,Terraria,Re-Logic,2011-05-16,X360,Action,0.35,0.31,0.0,0.06,0.72,False
363,Terraria,505 Games,2011-05-16,X360,Action,0.35,0.31,0.0,0.06,0.72,False
364,Terraria,505 Games,2013-07-30,X360,Action,0.35,0.31,0.0,0.06,0.72,False
365,Terraria,505 Games,2013-03-27,X360,Action,0.35,0.31,0.0,0.06,0.72,False
366,Terraria,505 Games,2015-12-10,X360,Action,0.35,0.31,0.0,0.06,0.72,False
367,Terraria,505 Games,2013-12-04,X360,Action,0.35,0.31,0.0,0.06,0.72,False
368,Terraria,505 Games,2014-12-02,X360,Action,0.35,0.31,0.0,0.06,0.72,False
369,Terraria,505 Games,2016-06-28,X360,Action,0.35,0.31,0.0,0.06,0.72,False
370,Terraria,505 Games,2013-09-13,X360,Action,0.35,0.31,0.0,0.06,0.72,False
371,Terraria,505 Games,2019-06-27,X360,Action,0.35,0.31,0.0,0.06,0.72,False
372,Final Fantasy,Square,1987-12-18,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
373,Final Fantasy,Square,1990-07-12,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
374,Final Fantasy,Nintendo,1990-07-12,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
375,Final Fantasy,Square,2000-12-09,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
376,Final Fantasy,Square Enix,2003-04-08,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
377,Final Fantasy,Square Enix,2009-10-05,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
378,Final Fantasy,Square Enix,2009-06-24,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
379,Final Fantasy,Nintendo,2004-11-29,NES,Role-Playing,0.32,0.0,0.52,0.0,0.84,False
380,Wii Fit,Nintendo,2008-05-21,Wii,Sports,8.94,8.03,3.6,2.15,22.72,False
381,Luigi's Mansion,Nintendo,2001-11-18,GC,Action,2.38,0.67,0.46,0.1,3.6,False
382,Luigi's Mansion,Nintendo,2001-11-17,GC,Action,2.38,0.67,0.46,0.1,3.6,False
383,Luigi's Mansion,Nintendo,2018-10-12,GC,Action,2.38,0.67,0.46,0.1,3.6,False
384,Tomb Raider,Eidos Interactive,1996-11-14,PS,Action,2.29,1.97,0.13,0.24,4.63,False
385,Tomb Raider,Eidos Interactive,2003-10-06,PS,Action,2.29,1.97,0.13,0.24,4.63,False
387,Resident Evil,Capcom,1996-03-30,PS,Action,2.05,1.16,1.11,0.73,5.05,False
388,Resident Evil,Capcom,2002-04-30,PS,Action,2.05,1.16,1.11,0.73,5.05,False
389,Resident Evil,Capcom,1997-08-31,PS,Action,2.05,1.16,1.11,0.73,5.05,False
390,Resident Evil,Virgin Interactive,1997-09-30,PS,Action,2.05,1.16,1.11,0.73,5.05,False
391,Resident Evil,Capcom,2006-02-07,PS,Action,2.05,1.16,1.11,0.73,5.05,False
392,Resident Evil,Capcom,2015-01-20,PS,Action,2.05,1.16,1.11,0.73,5.05,False
393,Resident Evil,Capcom,2019-05-21,PS,Action,2.05,1.16,1.11,0.73,5.05,False
394,NBA 2K,2K Games,1999-11-10,DC,Sports,0.0,0.0,0.05,0.0,0.05,False
395,NBA 2K,Sega,1999-11-10,DC,Sports,0.0,0.0,0.05,0.0,0.05,False
396,The Legend of Zelda,Nintendo,1987-07-14,NES,Action,3.74,0.93,1.69,0.14,6.51,False
397,The Legend of Zelda,Nintendo,1987-08-22,NES,Action,3.74,0.93,1.69,0.14,6.51,False
398,The Legend of Zelda,Nintendo,2006-11-19,NES,Action,3.74,0.93,1.69,0.14,6.51,False
399,Sonic the Hedgehog,Sega,1991-06-23,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
400,Sonic the Hedgehog,Sega,1991-01-01,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
401,Sonic the Hedgehog,Sega,2006-11-19,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
402,Sonic the Hedgehog,Sega,2007-07-11,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
403,Sonic the Hedgehog,Sega,1991-10-25,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
404,Sonic the Hedgehog,Sega,2011-03-01,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
405,Sonic the Hedgehog,Sega,2010-10-06,GEN,Platform,3.03,0.91,0.26,0.13,4.34,False
406,Monster Hunter,Capcom,2004-09-21,PS2,Role-Playing,0.11,0.08,0.28,0.03,0.5,True
407,Monster Hunter,Capcom,2006-05-23,PS2,Role-Playing,0.11,0.08,0.28,0.03,0.5,True
408,Monster Hunter,Capcom,2009-04-23,PS2,Role-Playing,0.11,0.08,0.28,0.03,0.5,True
409,Wii Sports,Nintendo,2006-11-19,Wii,Sports,41.49,29.02,3.77,8.46,82.74,False
410,Borderlands,2K Games,2009-10-20,X360,Shooter,2.39,0.73,0.03,0.29,3.44,False
411,Borderlands,2K Games,2010-12-21,X360,Shooter,2.39,0.73,0.03,0.29,3.44,False
412,Animal Crossing,Nintendo,2002-09-16,GC,Simulation,1.92,0.16,0.99,0.09,3.15,False
413,Animal Crossing,Nintendo,2002-09-15,GC,Simulation,1.92,0.16,0.99,0.09,3.15,False
414,Animal Crossing,Nintendo,2001-04-14,GC,Simulation,1.92,0.16,0.99,0.09,3.15,False
415,Worms,Team17,1995-10-31,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
416,Worms,Ocean Software,1995-11-17,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
417,Worms,Microsoft,2007-03-07,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
419,Worms,Ocean,1995-01-01,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
420,Worms,Ocean,1997-01-01,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
421,Worms,Telegames,1998-01-01,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
422,Worms,Ocean,1995-10-31,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
423,Worms,Ocean,1995-06-01,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
424,Worms,Ocean,1996-09-29,PS3,Strategy,0.0,0.02,0.0,0.01,0.03,False
425,Mortal Kombat,Warner Bros. Interactive Entertainment,1992-10-08,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
426,Mortal Kombat,Midway,1992-10-08,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
427,Mortal Kombat,Arena Entertainment,1993-09-13,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
428,Mortal Kombat,Warner Bros. Interactive,2011-04-19,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
429,Mortal Kombat,Acclaim Entertainment,1994-05-25,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
430,Mortal Kombat,Acclaim Entertainment,1993-09-13,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
431,Mortal Kombat,Arena Entertainment,1994-05-26,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
432,Mortal Kombat,Acclaim Entertainment,1993-01-01,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
433,Mortal Kombat,Midway Games,1992-08-09,PS3,Fighting,1.98,0.55,0.0,0.32,2.85,False
434,Super Smash Bros.,Nintendo,1999-04-26,N64,Fighting,2.95,0.6,1.97,0.04,5.55,False
435,Super Smash Bros.,Nintendo,2009-12-21,N64,Fighting,2.95,0.6,1.97,0.04,5.55,False
436,Mario Party,Nintendo,1999-02-01,N64,Misc,1.25,0.53,0.87,0.05,2.7,False
437,Mario Party,Nintendo,1999-02-08,N64,Misc,1.25,0.53,0.87,0.05,2.7,False
438,Just Dance,Ubisoft,2009-11-17,Wii,Misc,3.51,3.03,0.0,0.73,7.27,False
439,God of War,Sony Interactive Entertainment,2005-03-22,PS2,Action,2.71,1.29,0.02,0.43,4.45,True
441,God of War,PlayStation PC,2022-01-14,PS2,Action,2.71,1.29,0.02,0.43,4.45,True
442,Counter-Strike,Valve,2000-11-09,XB,Shooter,0.85,0.23,0.0,0.04,1.11,False
443,Counter-Strike,Sierra Studios,2000-11-08,XB,Shooter,0.85,0.23,0.0,0.04,1.11,False
444,Counter-Strike,Microsoft Game Studios,2003-11-18,XB,Shooter,0.85,0.23,0.0,0.04,1.11,False
445,Counter-Strike,Valve Corporation,2013-01-24,XB,Shooter,0.85,0.23,0.0,0.04,1.11,False
446,Donkey Kong,Nintendo,1981-07-31,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
447,Donkey Kong,Nintendo,1994-06-01,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
448,Donkey Kong,Coleco,1982-01-01,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
449,Donkey Kong,Nintendo,1986-06-01,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
450,Donkey Kong,Nintendo,2011-06-16,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
451,Donkey Kong,Nintendo,2006-01-19,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
452,Donkey Kong,Atari,1988-01-01,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
453,Donkey Kong,Atari,1983-01-01,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
454,Donkey Kong,Coleco,1981-07-09,GB,Platform,1.57,0.62,0.55,0.34,3.07,False
455,The Elder Scrolls Online,Bethesda Softworks,2014-04-04,PS4,Role-Playing,0.66,0.78,0.0,0.28,1.72,False
456,Theme Park,Bullfrog Productions,1994-06-01,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
457,Theme Park,Electronic Arts,1995-01-01,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
458,Theme Park,Electronic Arts,2007-03-20,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
459,Theme Park,Electronic Arts,1994-01-01,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
460,Theme Park,Ocean,1996-11-11,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
461,Theme Park,Ocean,1995-03-01,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
462,Theme Park,Electronic Arts,2008-11-06,PS,Simulation,0.24,0.16,0.13,0.04,0.57,False
463,The Witcher,CD Projekt,2007-10-30,PC,Role-Playing,0.0,0.05,0.0,0.01,0.06,False
464,The Witcher,Atari,2007-10-30,PC,Role-Playing,0.0,0.05,0.0,0.01,0.06,False
466,Brain Age 2: More Training in Minutes a Day,Nintendo,2007-08-20,DS,Puzzle,3.44,5.36,5.32,1.18,15.3,False
467,Diablo,Blizzard Entertainment,1997-01-03,PC,Role-Playing,0.01,1.58,0.0,0.0,1.59,False
468,Diablo,Blizzard Entertainment,1996-11-30,PC,Role-Playing,0.01,1.58,0.0,0.0,1.59,False
469,Diablo,Electronic Arts,1998-01-01,PC,Role-Playing,0.01,1.58,0.0,0.0,1.59,False
470,Pokémon Yellow: Special Pikachu Edition,Nintendo,1999-10-19,GB,Role-Playing,5.89,5.04,3.12,0.59,14.64,False
471,Grand Theft Auto III,Rockstar Games,2001-10-22,PS2,Action,6.99,4.51,0.3,1.3,13.1,True
472,Grand Theft Auto III,Rockstar Games,2001-10-23,PS2,Action,6.99,4.51,0.3,1.3,13.1,True
473,Grand Theft Auto III,Rockstar Games,2002-05-20,PS2,Action,6.99,4.51,0.3,1.3,13.1,True
474,Grand Theft Auto III,Rockstar Games,2003-10-31,PS2,Action,6.99,4.51,0.3,1.3,13.1,True
475,Halo 3,Microsoft Game Studios,2007-09-25,X360,Shooter,7.97,2.83,0.13,1.21,12.14,False
476,Halo 3,Microsoft Game Studios,2010-04-20,X360,Shooter,7.97,2.83,0.13,1.21,12.14,False
479,Final Fantasy VII,Eidos Interactive,1998-05-31,PS,Role-Playing,3.01,2.47,3.28,0.96,9.72,False
481,Final Fantasy VII,Square Enix,2015-08-19,PS,Role-Playing,3.01,2.47,3.28,0.96,9.72,False
482,Final Fantasy VII,Square Enix,2015-12-05,PS,Role-Playing,3.01,2.47,3.28,0.96,9.72,False
483,Final Fantasy VII,Square Enix,2019-03-26,PS,Role-Playing,3.01,2.47,3.28,0.96,9.72,False
484,Final Fantasy VII,Square Enix,2016-07-07,PS,Role-Playing,3.01,2.47,3.28,0.96,9.72,False
485,Dead Island,Deep Silver,2011-09-06,X360,Action,1.48,0.71,0.0,0.2,2.39,False
486,Mafia,2K Games,2002-08-29,PS2,Action,0.34,0.27,0.0,0.09,0.7,True
487,Mafia,Gathering of Developers,2004-01-28,PS2,Action,0.34,0.27,0.0,0.09,0.7,True
488,Mafia,Gathering of Developers,2004-03-13,PS2,Action,0.34,0.27,0.0,0.09,0.7,True
489,Mafia,Gathering of Developers,2002-08-28,PS2,Action,0.34,0.27,0.0,0.09,0.7,True
490,Star Wars Battlefront (2015),Electronic Arts,2015-11-17,PS4,Shooter,2.93,3.29,0.22,1.23,7.67,False
491,Call of Duty: Black Ops II,Activision,2012-11-13,PS3,Shooter,4.99,5.88,0.65,2.52,14.03,False
492,Call of Duty: Black Ops II,Activision,2012-11-18,PS3,Shooter,4.99,5.88,0.65,2.52,14.03,False
493,Fire Emblem,Nintendo,2003-11-03,GBA,Strategy,0.49,0.18,0.29,0.01,0.97,False
494,Guild Wars,NCSoft,2005-04-26,PC,Role-Playing,0.02,0.0,0.0,0.0,0.03,False
495,Resident Evil 5,Capcom,2009-03-13,PS3,Action,1.96,1.43,1.08,0.65,5.11,False
496,Resident Evil 5,Capcom,2009-09-15,PS3,Action,1.96,1.43,1.08,0.65,5.11,False
497,Resident Evil 5,Capcom,2016-07-12,PS3,Action,1.96,1.43,1.08,0.65,5.11,False
498,Resident Evil 5,Capcom,2010-02-16,PS3,Action,1.96,1.43,1.08,0.65,5.11,False
499,Resident Evil 5,Capcom,2019-10-29,PS3,Action,1.96,1.43,1.08,0.65,5.11,False
500,New Super Mario Bros. 2,Nintendo,2012-08-19,3DS,Platform,3.66,3.07,2.47,0.63,9.82,False
501,Paper Mario,Nintendo,2001-02-05,N64,Role-Playing,0.58,0.18,0.59,0.02,1.38,False
502,Paper Mario,Nintendo,2007-07-16,N64,Role-Playing,0.58,0.18,0.59,0.02,1.38,False
503,Super Smash Bros. Brawl,Nintendo,2008-03-09,Wii,Fighting,6.75,2.61,2.66,1.02,13.04,False
504,Rock Band,MTV Games,2007-11-20,X360,Misc,1.93,0.34,0.0,0.21,2.48,False
505,Rock Band,MTV Games,2008-06-22,X360,Misc,1.93,0.34,0.0,0.21,2.48,False
506,Rock Band,MTV Games,2007-12-18,X360,Misc,1.93,0.34,0.0,0.21,2.48,False
507,Portal 2,Valve,2011-04-19,X360,Shooter,1.41,0.51,0.01,0.17,2.1,False
508,Animal Crossing: New Leaf,Nintendo,2013-06-09,3DS,Simulation,2.01,2.32,4.36,0.41,9.09,False
509,Scribblenauts,Warner Bros. Interactive Entertainment,2009-09-15,DS,Puzzle,1.71,0.32,0.02,0.18,2.22,False
510,Scribblenauts,Warner Bros. Interactive,2009-09-15,DS,Puzzle,1.71,0.32,0.02,0.18,2.22,False
511,Super Mario 3D Land,Nintendo,2011-11-13,3DS,Platform,4.89,2.99,2.13,0.78,10.79,False
512,Super Mario Galaxy,Nintendo,2007-11-12,Wii,Platform,6.16,3.4,1.2,0.76,11.52,False
513,Tekken,Namco,1994-12-11,PS,Fighting,0.95,1.3,0.77,0.22,3.24,False
514,Tekken,Namco,1995-11-08,PS,Fighting,0.95,1.3,0.77,0.22,3.24,False
516,Far Cry,Ubisoft,2004-03-23,PC,Shooter,0.0,0.04,0.0,0.01,0.05,False
517,Crash Bandicoot,Sony Interactive Entertainment,1996-09-09,PS,Platform,3.23,2.35,0.94,0.3,6.82,False
520,Star Wars: Battlefront,LucasArts,2004-09-21,PS2,Shooter,1.93,1.22,0.03,0.44,3.61,True
521,BioShock,2K Games,2007-08-21,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
522,BioShock,2K Games,2008-10-21,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
523,BioShock,2K Games,2009-08-06,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
524,BioShock,2K Games,2009-10-07,X360,Shooter,1.65,0.86,0.05,0.28,2.83,False
525,Gears of War,Microsoft Game Studios,2006-11-07,X360,Shooter,3.54,1.9,0.07,0.6,6.11,False
526,Gears of War,Microsoft Game Studios,2007-11-06,X360,Shooter,3.54,1.9,0.07,0.6,6.11,False
527,Gears of War,Microsoft Game Studios,2009-12-29,X360,Shooter,3.54,1.9,0.07,0.6,6.11,False
528,Spider-Man,Parker Brothers,1982-01-01,PS,Action,1.7,1.25,0.02,0.16,3.13,False
529,Spider-Man,Activision,2000-08-30,PS,Action,1.7,1.25,0.02,0.16,3.13,False
530,Spider-Man,Parker Bros.,1982-01-01,PS,Action,1.7,1.25,0.02,0.16,3.13,False
531,Spider-Man,Activision,2000-11-21,PS,Action,1.7,1.25,0.02,0.16,3.13,False
532,Spider-Man,Activision,2001-04-19,PS,Action,1.7,1.25,0.02,0.16,3.13,False
533,Spider-Man,Flying Edge,1992-01-01,PS,Action,1.7,1.25,0.02,0.16,3.13,False
534,Spider-Man,Sega,1991-01-01,PS,Action,1.7,1.25,0.02,0.16,3.13,False
535,Spider-Man,Activision,2000-08-31,PS,Action,1.7,1.25,0.02,0.16,3.13,False
536,Spider-Man,Sega,1991-10-17,PS,Action,1.7,1.25,0.02,0.16,3.13,False
537,Spider-Man,Activision,2001-09-17,PS,Action,1.7,1.25,0.02,0.16,3.13,False
